quesId,title,personId
35859471,Gaussian Elimination (row echelon form) java code,5599891
35855978,Is O(mn) in O(n^2)?,6031575
35838037,Efficient reduction of multiple tensors in Python,2658465
35829547,Overcompleteness edge detection / patching,5890660
35829153,Is there a faster way to do this Cholesky factorization in Rcpp/c++?,5936253
35825278,Lapack Orthonormalization Function for Rectangular Matrix,890590
35819142,Calculate a 2D homogeneous perspective transformation matrix from 4 points in MATLAB,5811234
35806757,Scaling a point in a range of numbers,4013131
35805979,getting dot products from numpy arrays and tuples simultaneously,3062260
35798532,How to find the lattice points between two given coordinates,6018743
35787260,Ican't find a Javascript Library to parse equations and expressions [closed],4347935
35786249,Tensor multiplication with numpy tensordot,907921
35762947,Solving a Bidiagonal System in MATLAB,6000094
35750995,Solve linear equation of AX=B,5833273
25908244,Why is a rectangle partly outside of view drawn as a triangle?,1536976
21222114,How do I install Python libraries?,3212988
3252228,Python: Why is functools.partial necessary?,147601
23538904,QMetaObject::invokeMethod doesn't find methods with parameters,1536976
24395747,With Qt under Gnome 3  Xfce and Unity a full screen window with a child window doesn't stay on top,1536976
28544819,medfilt2 filter expects input to be two-dimensional,4572326
23418954,Can't execute debug task in NetBeans after switching to Gradle,250082
28007589,How to control QAction buttons spacing in QToolBar?,1107049
34395403,Slice that represents concatenated slices,1536976
24035133,Need algorithm for fast storage and retrieval (search) of sets and subsets,2135355
35896634,Android gives me a GCM token but GAE says it is not registered when sending message,3075340
35896634,Android gives me a GCM token but GAE says it is not registered when sending message,3075340
35896634,Android gives me a GCM token but GAE says it is not registered when sending message,3075340
35896634,Android gives me a GCM token but GAE says it is not registered when sending message,3075340
11367710,Getting gibberish when sending push notification in Hebrew from java server to android phone using GCM,1268507
19686822,Sending daily message via GCM server on google app engine,2126643
22678091,401 Unauthorized error in Android GCM   GAE,1542636
24331999,GCM send message to multiply devices,1334761
25434084,android google cloud messaging protocol not found while trying to register device,3965492
27882725,GCM send-to-sync message gets to client with no data,4441195
28291918,InvalidRegistration when sending message to device via GCM,1154644
35295366,Upstream messaging in Android Studio using Google Cloud Messaging(GCM) module with Google App Engine,5184627
35357131,GCM token refresh and when to send the token to server,2822178
35598324,gcm end points for push notification to android device giving strange error,966787
35896203,Ubuntu server in Google cloud won't run apps in browser,5935985
35895308,Uploading a file Google App - Python,4565028
35895262,How to explore Google Endpoint API hosted over HTTP without generating google chrome files in my project folder?,4008275
35890470,Google App Engine Backend build failed with an exception,5368701
35886367,Retry task in queue without causing an error in the monitoring,372562
35884955,AdWords API (Java  GWTP  AppEngine) ClassDefNotFound,5989820
35884724,Does Google Cloud Datastore support partial update like Mongodb $set?,42340
35882026,Unable to deploy code to google cloud environment,1652356
35881946,GAE sending CSV file through POST gives error 500,5973579
35881778,Adding iOS icon to Google Webapp,4378985
35881358,what exactly is .get() returning from Google App Engine datastore? What is the “first” result?,4174233
35894906,Push notification for android app by GCM,5969623
35892960,Application send empty GCM registration ID to server,5564735
35892320,GCM messages not received after few minutes,5173830
35891731,Pushs don't come to Android,909291
35889592,notification for different users,2145383
35885306,Send push notification on button click,4787270
35880444,Appcelerator Android Ti.Cloudpush start up woes,180386
35879900,Google Play Services 8.4.0 breaks Google Cloud Messaging for Android if iOS is also used,2035869
35876023,Why InstanceID always returns a token despite of wrong senderId?,1116714
35874758,How to send Image data as base64 string to cloud endpoint?,867461
35873147,GCM downstream messaging JSON format for iOS,1585121
35870276,Unable to instantiate service br.com.brainweb.brainfeed.milkpoint.GCMIntentService,2878740
32126999,Authenticating your client to Cloud Endpoints without a Google Account login,3075340
24417242,Do Android proxy settings apply to all apps on the device?,3075340
32207941,How to uniquely identify your Android app for rest API,3075340
29141729,recyclerview No adapter attached; skipping layout,4481968
24958257,RecyclerView onItemClick effect in L,790077
25608186,How to web deploy from Visual Studio 2013 to Godaddy.com,3075340
25608186,How to web deploy from Visual Studio 2013 to Godaddy.com,3075340
24698903,How to position divs in nice little rows,3075340
23370253,Move element from front of array to back of array in R,3075340
23680617,Convert XML column to Table Data in MS SQL Query.,3075340
35890449,Lost validation and autocomplete when upgrading to February release,3118956
35890449,Lost validation and autocomplete when upgrading to February release,3118956
35890449,Lost validation and autocomplete when upgrading to February release,3118956
35890449,Lost validation and autocomplete when upgrading to February release,3118956
35890449,Lost validation and autocomplete when upgrading to February release,3118956
29972103,In VS Code  how to use the Typescript 1.5 alpha compiler,4704705
30050262,Visual Studio Code: compile typescript module,497600
30065069,Nodejs with TypeScript gives weird errors,1009036
30342679,Unload/unselect solution/project in Visual Studio Code,46194
30892945,What is the correct tasks.json config for compiling typescript in Visual Studio Code?,40986
30959148,Visual Studio Code not recognizing the built-in typescript definition files,1261188
31887928,Create new .sln File for existing project (vs Code),3339019
34498580,VS Code - No ES6 Intellisense in TypeScript File,862919
35369501,tsc is not recognized as internal or external command,284758
35857480,Visual studio code lost Javascript syntax highlight after upgrading to 0.10.10,118562
35894983,VSCode theme color for PHP,6004250
35893723,TypeScript TS6053: File ' .ts' not found,4140572
35882527,How can I work with Entity Framework Database First on Visual Studio Code?,5771430
35881208,Debugging terminated when hitting URL from browser,1438339
35871735,VS Code import with root-path is not recognized,1143911
35868857,Visual Studio Code coexist with Visual Studio 2013,6034488
35868461,Visual Studio Code Cordova Extension,5239415
35866387,Selectively apply or suppress TypeScript error for implied `any` type (aka “--noImplicitAny”),351511
35864716,.Net Core MySql,3801839
35854584,VSCode Code Folding,6031301
35853807,Visual Studio Code - display virtual directory path while debugging,957186
35853163,How do I customize comment characters in VS Code?,428688
35851224,VS Code TypeScript SourceMap creation,1865762
26833993,Adobe Brackets editor with meteor autocomplete,4233679
33914659,Open Symbol by Name in Visual Studio Code does not work?,11619
34045749,Excluding js.map files from project when .ts file is present,1671493
35637724,Imported member fails to create Mongoose model,2259144
35890449,Lost validation and autocomplete when upgrading to February release,3118956
35895970,trying to get swagger to run with play framework v2.4,941357
35895970,trying to get swagger to run with play framework v2.4,941357
35895970,trying to get swagger to run with play framework v2.4,941357
35895970,trying to get swagger to run with play framework v2.4,941357
21961283,How make Swagger-UI work in a Play application,278659
25472563,Swagger with play 2,3687679
31115395,Sending multiple headers with Swagger,3301697
31657934,swagger-tools on node: how to serve swagger-ui from basePath,7223
32186591,Swagger UI and Play routing *path,1496183
32194250,Unable to bring up swagger-ui from spring-boot application,2570808
32345344,Swagger validation error “Data does not match any schemas from 'oneOf'”,5226872
34403058,Getting “Cannot read property 'parameters' of null” for swagger spec,2343569
34812015,Can't get json from Swagger (swagger-jaxrs),5792859
35526646,Retrieve POST param with Swagger2 &amp; Symfony3,1441597
35894587,How to negate a parameter in search request in Swagger?,263900
35893052,Can I render Swagger docs directly by following the YAML file link in GitHub repo?,2182080
35878632,Swagger UI watch security specifications,2853555
35877009,Swagger authentication in Azure App Service,3149172
35872827,Swagger express gives error inside docker container,1584172
35871216,Swagger Definition of primitive types,859434
35870426,Alternate fields in HTTP POST request body,3639962
35866564,Camel Swagger Multiple post method throwing error,2074662
35863369,Swagger for WCF REST service,2265410
35862585,Swagger add version to resource in rest api path,447040
35859715,Swagger UI {format} Property?,284758
35856936,Swagger online editor structure not showing correctly in local swagger ui,4591509
35856854,Camel case code generation with swagger,235351
35856531,[Websphere liberty]- [API Discovery] : “CWWKO1204E: Can not have multiple operations with the same operation ID”,6031577
35883504,how do i integrate github with my play framework chat application,5214767
35876196,exception when running play v2 application,941357
35843660,Play scala websocket - Hits websocket sequentially not In parallel,1584121
35840517,Cannot invoke the action  eventually got an error: java.lang.IllegalArgumentException: Only JsObjects can be stored in Play framework?,4087850
35812991,negating an expression in ebean,3716114
35730009,How to avoid recompiling on changes in *.scala.html files,3633589
35709260,How can i use web page develop in html and javascript in playframework,4591582
35675298,Get the current Play session() in Java,5988461
35612609,Play - Disable Slick logging while running tests,2282538
35582236,parse recursively nested Json structure with Play framework,2066049
35579160,Absolute URLs in Play Framework (Java) with no HTTP context,1455471
35553874,Execution exception[[NullPointerException: null]],5962753
35541699,Play Framework modern-web-template with Java (AngularJs + MongoDB),4785114
35412540,reading variable value in play WS response scope,3196723
35845375,Tomcat - Jersey - Swagger.Json not getting generated,1500484
35835081,Spring Swagger UI: what is difference between io.swagger  io.springfox  and com.mangofactory,2572703
35831527,Edit the swagger.json before loading in the UI,2786419
35783349,Setting the Api Version with Swagger UI,2887564
35777743,Swagger works with @RepositoryRestController,4377683
35744506,SwashBuckle Customising Operation Tags,1324741
35741154,How to Add Custom headers on swagger-api-explorer,6006020
35710903,How to get Swagger API JS function names?,2397327
35701976,Swagger UI for Rails API using ActiveModel's Serializer,4408696
35693770,Open API POST with Path Parameter,1965994
35880750,Functional Combination of IDE/Documentation generator for RAML(1.0)/Swagger,878272
35877179,Swagger Code Generation incompatible?,426422
35872612,Swagger 2 / Springfox for Spring MVC,2515115
35865669,ASP.NET - How to generate proxy classes from Swagger Restul API,656348
35809412,How to declare an object with un-named primitives in swagger?,4795499
35782175,How to receive a dynamic response in a Swagger spec,1215174
35744044,Object array with keys in swagger,1587664
35681434,Rails: documenting post endpoint which consumes json params using swagger-blocks?,2788619
35655966,go-swagger not generating model info,639172
9626990,receiving error: 'Error: SSL Error: SELF_SIGNED_CERT_IN_CHAIN' while using npm,941357
9626990,receiving error: 'Error: SSL Error: SELF_SIGNED_CERT_IN_CHAIN' while using npm,941357
11551576,Redis not allowing any operations,1272431
11404688,JGroups  Terracotta &amp; Hazelcast,892029
11658328,When does HBase actually delete a row?,486720
11315177,hadoop java.io.IOException: while running namenode -format,1447247
10559313,play framework installation,941357
11342400,How to list all files in a directory and its subdirectories in hadoop hdfs,1002020
11629936,Joda Time - different between timezones,534994
11480769,How can I check if a JSON is empty in NodeJS?,798491
35896628,Check type of variable within Ti-Nspire function,2856416
35896628,Check type of variable within Ti-Nspire function,2856416
35896628,Check type of variable within Ti-Nspire function,2856416
35896628,Check type of variable within Ti-Nspire function,2856416
8061913,Prevent TI BASIC expression expansion,848292
29199344,TI-Nspire: Transmit Parameters to Func/Prog,3795294
30879923,How t check if a value is undefined in a matrix?,2554313
32365545,TI-NSpire dynamically create variables for vector cross product,4122552
34235156,TI Nspire - How to output an expression without the calculator evaluating it,3470887
34644559,Remapping Memory-Mapped I/O,5754773
34884384,Ti-Nspire CX CAS: clear home screen  clc-clear equivalent in Matlab,1980066
35227608,Simulating keyboard press in a way that isn't deprecated?,2856416
29016387,Change blog description using Tumblr API,2856416
34257076,Make a path get cut off by a circle,2856416
34011604,CSS pseudo selection not changing text-shadow property,2856416
34247346,Get element type using id or class,2856416
29188574,Javascript reference any number,2856416
27790600,CSS positioning using “+” to activate is not working,2856416
28204152,preload html5 audio in order,2856416
28867185,cannot use multiple blurjs events,2856416
34729186,Different shadow effects in SVG,2856416
21595538,Get latitude and longitude based on zip using Geocoder class in IOS,1927193560
21595538,Get latitude and longitude based on zip using Geocoder class in IOS,1927193560
21595538,Get latitude and longitude based on zip using Geocoder class in IOS,1927193560
21595538,Get latitude and longitude based on zip using Geocoder class in IOS,1927193560
21595538,Get latitude and longitude based on zip using Geocoder class in IOS,1927193560
24503375,Get latitude and longitude based on Address using Geocoder class in iOS,3792517
30121843,How to get distance and location using zipcode in iOS? [closed],4472486
3387039,convert the Address into Latitude and Longitude for Google Maps in iPhone,395661
3564852,Get zip code from latitude  longitude?,128647
4093263,Need help with iPhone's CLLocation class to assign latitude and longitude to variables,458811
6227952,geocoding  get corner latitude longitude,782783
13858503,How to get latitude longitude using Zip code/ Postal Code using CLGeoCoder in iOs?,1270659
14556840,How to add a delay when using forward-geocoding to get Latitude and Longitude for many addresses in iOS?,1843661
20335353,Get latitude and longitude with Geocoder,2949434
20827675,Get address from Geocode latitude and longitude,2184718
30449536,GeoCoder using address to get longitude and latitude,4671508
35892685,iPhone keeping location after running an app from Xcode with a Location Simulation,884123
35892673,GMSMarker custom infoWindow doesn't shown,5836823
35892513,How to have different build configuration based on different schemes in iOS framework,5851951
35892479,How do I get a background location update every n minutes in my iOS application?,665657
35891142,Playing Video with iOS 7 causes white screen at the end,357166
35890713,How to initialize UIView subclass that is load from xib? Problems with inheritance,1236334
35890539,Free open source automation tool for interrupt testing  security and UI testing for iOS [on hold],6011715
35890497,How can I create a path type menu which contains custom design,579628
35890364,Design event view using swift,5679045
35890056,Site shrinks left on iPhone,6038982
35889170,Preload web-page request in SFSafariViewController  before presenting,4011120
35888858,When to stop location services? and how to achieve desired horizontal accuracy?,3627984
35863001,synchronous request google maps geocoding,5039738
35853597,HTML5 Geolocation by IP [on hold],5223236
35839752,How to return from asynchronous call?,5567627
35833397,What's a good way to uniformly generate points on map in a given city?,5484974
35825288,Limit the number of Responses in Google Geocoding API,6024872
35808714,Geofencing products in woocommerce,5875219
35807347,Google Geocoder different results between url and javascript requests,1186050
35787226,how to trigger the browser geo location request again after clicked allow,2646226
35779437,Street Intersections with Mapbox Geocoding API,5100298
35725261,Feed JSON to Nominatim with import.io,2320453
35723419,How to get name of location by coordinates from shapefile? What package to use?,4992248
35643602,Google S2 library use cases,3108072
35637802,Save  search and manage locations and places in a i18n php/mysql system,2270248
35634228,How to use Google to find current location  without asking for permission,5323258
21448766,Adding Navigation Bar programmatically iOS,3208560
1378765,How do I create a basic UIButton programmatically?,130278
20742745,Navigation Controller Push View Controller,3129284
31649220,detect button click in table view ios xcode for multiple row and section,3788929
31311125,How to integrate Facebook without redirect Safari browser in iOS app with latest FBSDK,4772431
2474289,How can I change UIButton title color?,283638
32965610,Hide the status bar in ios 9,665557
19563158,How to fetch user's email using Facebook?,1686046
27311910,How to clear badge counter on click of app icon in iphone?,2240189
35449584,Code Signing error iOS9 [duplicate],2625070
35895113,SWIG — How can I ignore a templated C++ function?,2201041
35895113,SWIG — How can I ignore a templated C++ function?,2201041
35895113,SWIG — How can I ignore a templated C++ function?,2201041
35895113,SWIG — How can I ignore a templated C++ function?,2201041
35895113,SWIG — How can I ignore a templated C++ function?,2201041
495021,Why can templates only be implemented in the header file?,52913
5858146,SWIG : unrecognized template type contained in vector,70416
6215165,Wrapping template template parameter class with SWIG,96704
9757642,wrapping specialised c++ template class with swig,137401
13569939,SWIG %ignore doesn't match template with typedef,96704
16466351,How to use SWIG to wrap a C++ operator[] in a template class inside a namespace?,1825057
29699543,How to get SWIG to apply templates when wrapping a template class containing vectors?,978760
30760307,Wrapping C++ struct template in SWIG,4995435
33105419,How to use SWIG to create a dispatching wrapper class for a C++ template class,5440817
35783253,Wrapping a c++ template template template class using swig,3118494
35896113,How to use generics to handle type-specific configurations in an Action&lt;IBuilder&lt;T&gt;&gt;?,1151654
35894841,Why can't I declare a type with both template container and template contained value?,458742
35894668,Bootstrap or angular component to Dashboard/Timeline example,1837408
35893809,How do i solve should trim empty&lt;i&gt; warning in aptana studio?,3883395
35891741,Defining a templated friend function inside a template class,547231
35891019,lookupSession “_ID” throws error using Yesod / Haskell for authentication,4874369
35885353,Access Object property from template in handlebars,2266465
35880145,Wordpress: custom template containing form and query of custom table,6010443
35879510,Alias template  partial specialization and the invalid parameter type void,4987285
35878667,Create a template with an “incomplete template” parameter?,920545
35894660,SWIGTYPE_p_unsigned_char print in Android JAVA,4337247
35893470,How to template JSON using something like swig or handlebars,1493699
35870129,SWIG generated names too long,2271197
35859547,Multi-Argument Typemaps and Wrapping Pointers,5978201
35851027,exposing boost uuid with SWIG,256007
35850398,How can i call java method from C++? [on hold],6030428
35816657,SWIG. Module for FreePascal. Case insensitive names,6022729
35806541,SWIG: mutable string typemap help needed,130116
35757232,How to import a function (“noblock”) written in C++ into GRC,6007870
35742205,SWIG [C++ to LISP(CFFI)] how to get array in C++ wrap into CFFI list?,5941469
35663647,Using Swig to return c++ map to javascript/node.js,2204050
35662760,SWIG interface via data serialization?,319034
35652892,Error of typemap in Swig interface,4626736
35046641,SVN does not appear to be reverting changes,2201041
20199791,Google App Engine: “[path]” does not refer to a valid SDK directory",2201041
15580874,Initializing superclasses in Python,2201041
15798878,How to search internet with Python?,2201041
35295577,Python itertools: Cartesian product with filtering of empty strings,2201041
34685325,regex problems need to match a part of a url,146633
34822791,Online sorting and removing duplicates on two streams of integers,5697437
34931482,Retrying a failing HTTP request with python,1887261
35610799,Calculating the times into minutes,4275381
34730563,XSD Validation: Use attribute in same file as definition?,2201041
35894952,Why is Google Analytics not showing data but shows property hits?,1556242
35894952,Why is Google Analytics not showing data but shows property hits?,1556242
35894952,Why is Google Analytics not showing data but shows property hits?,1556242
35894952,Why is Google Analytics not showing data but shows property hits?,1556242
35894952,Why is Google Analytics not showing data but shows property hits?,1556242
9316754,No data showing on Google Analytics due to Profile/Filter Configuration,483823
16952379,Google Analytics says “Tracking Not Installed” but I see it working?,470749
17692636,How to delete a property from Google Analytics,644010
18703987,Event tracking from Google Analytics not working,945567
23293077,Google Analytics javascript seems running  but Fiddler shows nothing communication with Google,1157814
25795955,Google Analytics E-commerce tracking is not working With Custom PHP,2044188
26849042,_u parameter in universal google analytics collect hits,4236537
29988262,Google analytics not showing traffic despite GTM firing,4553997
32099708,Google Analytics Multiple Custom Dimension,5202717
34482531,django finding ga.html to add Google Analytics,1686628
35895489,Google Analytics goal/segmenting set up to track traffic from a single website/URL?,111174
35895322,Google Content Experiments without Redirects: re-assighing the variation for the same user,2131215
35894649,First session tracking,6038830
35891046,Page speed is showing different speed in google analytic and in tools.pingdom.com?,4460385
35890863,Non existent links on Google Analytics,5545772
35890097,Content Grouping (not set) issue in Google Analytics,3743590
35877550,Google analytics management API not returning some rows while it returns other with value 0,3105682
35877204,How to show Reverse Goal Path in Google Analytics?,712347
35877090,Enhanced Ecommerce for Android - events from the doc and not populating the reports,3730012
35876643,Execution failed for task ':app:processReleaseGoogleServices'. &gt; No matching client found for package name,1167780
35875323,Google Analytics - How to track user activity/searches,5070062
35873969,BigQuery Intraday Table,6035574
653714,Insert results of a stored procedure into a temporary table,42829
1179758,Function vs. Stored Procedure in SQL Server,44852
27733918,Java Server Pages (.JSP) files in UML Class Diagrams,3130467
33420012,Running Stored Procs on Different Databases through Agent Job,1368807
406294,Left join and Left outer join in SQL Server,48581
11679375,How to skip an IP when using Nmap in Python?,1556242
33178818,Is it possible to customize Apple Developer Program Roles?,1556242
27728707,How to optimize this Django query,567797
27725987,Pycharm autocomplete in Python with static files path,3626406
35896617,Phoenix - no route found for GET /static/js/some.js,6040323
35896617,Phoenix - no route found for GET /static/js/some.js,6040323
35896617,Phoenix - no route found for GET /static/js/some.js,6040323
35896617,Phoenix - no route found for GET /static/js/some.js,6040323
29919143,Route to a static page in phoenix-framework,2241652
31358426,Require a JavaScript module inside a single Phoenix template,4552290
32798336,using controller variable in javascript in phoenix,1610034
33252043,Phoenix/EmberJS Websocket access with actions,2900276
33904270,Javascript: Phoenix channel immediately enters errored state,1257094
34385107,Brunch installed with phoenix app doesn't work with bower assets,3874133
34799083,How to make Javascript code run in Phoenix?,1801350
35361696,Phoenix equivalent of Rails.env.production?,933573
35374071,What's the equivalent of rake routes in Phoenix?,2801759
35464408,Windows: Elixir phoenix MIX_ENV=prod : The term is not recognized,5800159
35888575,Mix.env/0 equivalent in production env?,5726221
35882394,Phoenix controllers - singular or plural?,54050
35859184,Raw tcp connection in phoenix framework,6032475
35823944,Foundation 6 does not generate any styles,4732118
35813526,Ecto add/3 default not working properly,4067967
35812774,Hooking up into running heroku phoenix application,4067967
35805470,Programming Phoenix YouTube Video Error - Videos Won't Play,1863692
35785892,Ecto Postgres install error password authentication failed,4813123
35784239,phoenix livereload can't access priv symlink when using rsync,6359
35762964,protocol Ecto.Queryable not implemented for,110013
35756250,has_many  through associations in Ecto,32154
35735762,What's the difference between `def` and `defp` in the Phoenix Framework?,1863692
35726303,Extracting Microservices in Phoenix app : Genserver,2091266
35725536,How to read config variable in Phoenix / Elixir?,231624
35896450,Access number of friends of an user only,4300643
35896098,Getting an access token from the Facebook Graph API,457148
35895757,Fetching user albums returns invalid cover picture,1121163
35895471,How to update incorrect links on Facebook thumbnails?,6040191
35893766,Where can i get Facebook/Twitter datasets with country location?,2419960
35892775,Facebook Notification thru GCM,5989913
35891773,Meteor app facebook login blocked frame,2050419
35891328,Facebook graph API get all fields data,1995781
35890667,Xamarin FacebookSDK not working correctly,5296384
35889775,API / SDK limitations in social networks,5261181
35889644,django-allauth query for users having facebook ID,5646369
35889543,Facebook authentication login needs refresh to start,5824925
35889360,Facebook API Webhook - Get Post ID,551559
35896057,Meteor How to Avoid Publishing All,1465131
35893256,Getting Data from Server side HTTP.call to Client template,1180569
35893154,CollectionFS 503 Service Unavailable,2679124
35892422,Using headers with http.call is causing exit code 8  what is going on?,6039467
35891998,meteor helper function on @index in #each not working - index undefined,5634801
35891018,Trouble setting up pagination in MeteorJS,1091125
35889704,Meteor - registerHelper  can't access user value,4207059
35888182,How to show two different collections with two different templates sorted by time in Meteor,6038633
35888170,Meteor collection.find array given document field value,5047454
35886844,Group  Count(*) and Union for Mongo  Javascript  JSON and Meteor,5865303
35886062,How to get mongodb data on my angular controller to draw a chart,6000566
35885729,meteor SIGKILL when on VM,2830926
35865859,asp net mvc sendgrid account email verification,5600402
35831989,Registration via Chinese mobile number,1641300
35747537,What will happen with Windows Scheduled Task after disabling\expiration of the windows account created this task?,483408
35743035,Meteor useraccounts - Internal States,5193182
35717581,Android use Google Maps API without Google Account in the mobile device,2375280
35670949,Linking two user accounts together,5132452
35580077,Django allauth signup without password,3127207
35545566,user account url without prefix,5593189
35544021,Get user/account name which has installed app from Google Play,919150
35283018,Meteor User Accounts - OnSignin,5769544
35262491,allow for first time creation with firebase for iOS,5007683
35204334,Woocommerce wc_create_new_customer override on checkout,2596823
35136565,Domainname to website's subdomain,1141796
35116329,Meteor: how to style useraccounts,1240203
14758024,Psycopg missing module in Django,2050419
34926521,Meteor login with facebook,2050419
14758024,Psycopg missing module in Django,2050419
34926521,Meteor login with facebook,2050419
35084534,Meteor facebook API : user_friends permission missing,2050419
35891773,Meteor app facebook login blocked frame,2050419
35084534,Meteor facebook API : user_friends permission missing,2050419
35896316,How to modify Frame parameter of current page in Universal app for Windows 10,3968276
35896316,How to modify Frame parameter of current page in Universal app for Windows 10,3968276
35896316,How to modify Frame parameter of current page in Universal app for Windows 10,3968276
35896316,How to modify Frame parameter of current page in Universal app for Windows 10,3968276
7416826,How does Windows 8 Runtime (WinRT / Windows Store apps / Windows 10 Universal App) compare to Silverlight and WPF? [closed],57159
23295140,How to convert WP silverlight 8.1 project to WP 8.1 project?,3573182
32995734,How can I bundle my database file into my app  ready for a side load install?,3012508
33450599,How to prevent the screen from locking on UWP 10,4028529
34280467,How to update dependency property on change in adaptive trigger?,4852910
34392454,How to access local folders in universal windows app,5702073
34494035,How To Reboot Window 10 Phone From Universal App?,525099
35355263,How to change Wallpaper fit for UWP?,2981258
35470735,Windows Store Device app - Win10 - how to do a privileged app,1253097
35852014,How to provide option to purchase app within app (UWP - Windows 10),815847
35896114,Access to local file with javascript in UWP webview,2448053
35895082,Windows 10 webcam works on UWP but not on standalone,5434008
35893541,Flipview with gridview that changes the amount of items on sizechanged is extremly slow even on launch(Windows universal 10),3884957
35893089,EF7 Can't create Migration,2838509
35891803,UWP application doesn't crash when an exception is thrown. Why?,4121519
35890625,Win RT Xaml GridView: Drag select multiple items,5739170
35890372,delete the Gray Background color when the contentDialog is showing,3821206
35890049,DownloadsFolder crashes if using CreationCollisionOption.ReplaceExisting,678650
35889612,How to publish a Universal Windows App to Store?,5611479
35889588,Make the app to redirect to new view when a based on background task windows 8.1 UWP app,4512544
35885819,Polish speech recognition C# [on hold],4193118
35883953,How to Insert Hindi Text into SQLite DataBase C# windows 8.1 phone development?,5938667
35883816,Modifying window properties of UWP application from another application,3037561
35896777,AD username on windows 10 in a windows 8.1 store app,2114826
35882117,how can I consume external dependencies in c++ windows runtime component(Universal Windows),2951211
35877289,How to detect app visibility on Windows 10,306155
35875026,Cannot add content (MapItemsControl) to an object of type “MapControl”. Invalid Markup in designer,1750213
35871351,The “ValidateAppxPackage” task failed unexpectedly,1910113
35869422,How to turn off system sound when starting video recording in Windows 10 mobile (UWP app),1279342
35867729,Navigation within PivotItem,1687994
35856266,WebView - Define User-Agent on every request,2528907
35852794,Windows 10 JS UWP Authenticating with WCF and Active Directories,6014552
35852383,AppInsights instrumentation key is replaced when win universal app is published to Windows Store,1756017
35850623,What kind of class library works with both Universal and Winform projects?,1388852
35849687,WinAppDeployCmd Run after deploy,5951877
35033447,Return specific type in generic method,4618646
35009347,change booleanToVisibilityConverter from code behind - wpf c #,4118839
35004824,c# Prioritizing extension methods (only),1691828
34992806,Resolution is strange on second animation via template,3968276
35136801,ConfigureAwait: On which thread is the exception handled?,3968276
35176009,How to set a “First-Launch-View” in C#,5833337
35012679,How to write a DataTemplate with some functionality as a resource,871803
29832161,How to access a code behind property of ResourceDictionary in another XAML file?,4069522
35140959,Selecting User Control for Data Template based on an Enum,1255043
35158821,Bind to arbitrary Dictionary&lt; &gt; by using a converter to cast object,4876895
35896215,FloatingActionButton (FAB) with Android Design support library not elevating,3361863
35896215,FloatingActionButton (FAB) with Android Design support library not elevating,3361863
35896215,FloatingActionButton (FAB) with Android Design support library not elevating,3361863
35896215,FloatingActionButton (FAB) with Android Design support library not elevating,3361863
35896215,FloatingActionButton (FAB) with Android Design support library not elevating,3361863
30543098,Import new Android Design Support library,4751070
30719211,No elevation For FloatingActionButton ( FAB ) in Support Material Design,1956558
30929794,New android Support Design Library  scroll tablayout offscreen not working,461631
31387584,AppBarLayout view becomes blank when FAB(FloatingActionButton) is clicked in coordinator layout,4027222
31646383,Android Design Support Library. Toolbar animation,2010782
31749778,Issue with Android Support Design FloatingActionButton shape,989631
32491641,Android Percent Support Library Blank Screen on Actual Device,4362644
33016276,Android support library FloatingActionButton - padding on pre-lollipop devices?,3361863
35505579,Android support design floating action button elevation not visible for colors other than white,628659
35618998,How to implement Bottom Sheets using new design support library 23.2,2586055
35896055,Android: support FAB not showing a shadow despite borderWidth 0,4003978
35867231,Changing RadioButton color on API 19 and below?,6003747
35866468,Collasping toolbar leave space at the bottom of layout android,4482416
35843705,View can not be anchored to the the parent CoordinatorLayout,5925107
35842188,how to set height of BottomSheet full parent?,2022000
35794264,Disabling User dragging on BottomSheet,4646662
35645635,The following classes could not be instantiated: - android.support.design.widget.TextInputLayout,4796526
35638081,SwipeRefreshLayout prevents AppBarLayout scrolling down with showing refresh circle after updating support libs to 23.2.0,3212712
35634292,How do I change the default height of a BottomSheetDialog?,1676363
35621249,Android recylerview v.23.2.0 &amp; design library v.23.2.0 are broken,1635488
35475884,How to hide ToolBar when i scrolling content up in android,5852278
35472963,Android KitKat: android.view.InflateException: Error inflating class android.support.design.widget.NavigationView,857346
17544085,single selection checkbox issue,1610880
35700628,Android: First ListView element is under the TitelBar,5997664
33716247,FragmentTransaction.add() parameters issues,5479404
35723723,How to change textfont to century gothic in android,5935216
35896306,Replaced fragment is always displayed - Android,3379262
35557247,How to Delete Item From Listview on Android,5511422
10530687,Repository pattern and Entity Framework Include,125137
10530687,Repository pattern and Entity Framework Include,125137
10530687,Repository pattern and Entity Framework Include,125137
10530687,Repository pattern and Entity Framework Include,125137
10530687,Repository pattern and Entity Framework Include,125137
2632483,Repository Pattern and Entity Framework,319923
5376421,EF Including Other Entities (Generic Repository pattern),565283
5401957,Repository pattern with Entity framework,311865
14531688,What are the advantages to the Generic Repository Pattern + UOW Pattern with an ORM like Entity Framework [closed],1258525
14799645,Repository Pattern and aggregate root pattern and Entity Framework,1683603
16915368,Entity Framework  Repository Pattern  Update in Detached Scenario,896276
21194795,Repository pattern with Entity Framework return types?,3206983
22553375,C# Entity Framework and Repository Pattern,524861
22919987,Entity Framework best practice for “include” in Repository,754049
31973400,Adding New Objects with Entity Framework Repository Pattern,4820436
